"BehaviorSpace results (NetLogo 6.3.0)"
"project.nlogo"
"simple-first-experiment"
"10/19/2022 13:04:41:128 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","yellow-food-percentage","n-shelter","n-basic-agent","green-food-percentage","n-expert-agent","trap-percentage","[step]","count basic-agent","count expert-agent"
"5","0","0","5","0","5","0.4","80","4","1"
"6","0","0","5","0","5","0.4","46","3","3"
"2","0","0","5","0","5","0.4","99","1","2"
"1","0","0","5","0","5","0.4","22","4","3"
"5","0","0","5","0","5","0.4","81","4","1"
"6","0","0","5","0","5","0.4","47","3","3"
"2","0","0","5","0","5","0.4","100","0","1"
"1","0","0","5","0","5","0.4","23","4","3"
"6","0","0","5","0","5","0.4","48","3","3"
"5","0","0","5","0","5","0.4","82","4","1"
"2","0","0","5","0","5","0.4","101","0","1"
"1","0","0","5","0","5","0.4","24","4","3"
"5","0","0","5","0","5","0.4","83","4","1"
"6","0","0","5","0","5","0.4","49","3","2"
"2","0","0","5","0","5","0.4","102","0","1"
"5","0","0","5","0","5","0.4","84","4","1"
"6","0","0","5","0","5","0.4","50","3","2"
"2","0","0","5","0","5","0.4","103","0","1"
"1","0","0","5","0","5","0.4","25","4","3"
"2","0","0","5","0","5","0.4","104","0","1"
"5","0","0","5","0","5","0.4","85","4","1"
"6","0","0","5","0","5","0.4","51","3","2"
"2","0","0","5","0","5","0.4","105","0","1"
"5","0","0","5","0","5","0.4","86","2","1"
"1","0","0","5","0","5","0.4","26","4","3"
"6","0","0","5","0","5","0.4","52","3","2"
"5","0","0","5","0","5","0.4","87","2","1"
"2","0","0","5","0","5","0.4","106","0","1"
"6","0","0","5","0","5","0.4","53","3","2"
"5","0","0","5","0","5","0.4","88","2","1"
"1","0","0","5","0","5","0.4","27","4","3"
"2","0","0","5","0","5","0.4","107","0","1"
"5","0","0","5","0","5","0.4","89","2","1"
"6","0","0","5","0","5","0.4","54","3","2"
"2","0","0","5","0","5","0.4","108","0","1"
"5","0","0","5","0","5","0.4","90","2","1"
"6","0","0","5","0","5","0.4","55","3","2"
"2","0","0","5","0","5","0.4","109","0","1"
"5","0","0","5","0","5","0.4","91","2","1"
"6","0","0","5","0","5","0.4","56","3","2"
"2","0","0","5","0","5","0.4","110","0","1"
"5","0","0","5","0","5","0.4","92","2","1"
"2","0","0","5","0","5","0.4","111","0","1"
"1","0","0","5","0","5","0.4","28","4","3"
"2","0","0","5","0","5","0.4","112","0","1"
"6","0","0","5","0","5","0.4","57","3","2"
"5","0","0","5","0","5","0.4","93","2","1"
"2","0","0","5","0","5","0.4","113","0","1"
"1","0","0","5","0","5","0.4","29","4","3"
"2","0","0","5","0","5","0.4","114","0","1"
"5","0","0","5","0","5","0.4","94","2","1"
"6","0","0","5","0","5","0.4","58","3","2"
"5","0","0","5","0","5","0.4","95","2","1"
"2","0","0","5","0","5","0.4","115","0","1"
"1","0","0","5","0","5","0.4","30","4","3"
"2","0","0","5","0","5","0.4","116","0","1"
"6","0","0","5","0","5","0.4","59","3","2"
"5","0","0","5","0","5","0.4","96","2","1"
"2","0","0","5","0","5","0.4","117","0","1"
"6","0","0","5","0","5","0.4","60","3","2"
"1","0","0","5","0","5","0.4","31","3","3"
"5","0","0","5","0","5","0.4","97","2","0"
"2","0","0","5","0","5","0.4","118","0","1"
"6","0","0","5","0","5","0.4","61","3","2"
"5","0","0","5","0","5","0.4","98","2","0"
"1","0","0","5","0","5","0.4","32","3","3"
"2","0","0","5","0","5","0.4","119","0","1"
"6","0","0","5","0","5","0.4","62","3","2"
"5","0","0","5","0","5","0.4","99","2","0"
"2","0","0","5","0","5","0.4","120","0","1"
"6","0","0","5","0","5","0.4","63","3","2"
"2","0","0","5","0","5","0.4","121","0","1"
"1","0","0","5","0","5","0.4","33","3","3"
"2","0","0","5","0","5","0.4","122","0","1"
"6","0","0","5","0","5","0.4","64","3","2"
"1","0","0","5","0","5","0.4","34","3","3"
"2","0","0","5","0","5","0.4","123","0","1"
"6","0","0","5","0","5","0.4","65","3","2"
"1","0","0","5","0","5","0.4","35","3","3"
"2","0","0","5","0","5","0.4","124","0","1"
"6","0","0","5","0","5","0.4","66","3","2"
"1","0","0","5","0","5","0.4","36","3","3"
"7","0","0","5","0","5","0.4","0","5","5"
"2","0","0","5","0","5","0.4","125","0","1"
"6","0","0","5","0","5","0.4","67","3","2"
"1","0","0","5","0","5","0.4","37","3","3"
"2","0","0","5","0","5","0.4","126","0","1"
"7","0","0","5","0","5","0.4","1","5","5"
"6","0","0","5","0","5","0.4","68","3","2"
"2","0","0","5","0","5","0.4","127","0","1"
"1","0","0","5","0","5","0.4","38","3","3"
"7","0","0","5","0","5","0.4","2","5","5"
"2","0","0","5","0","5","0.4","128","0","1"
"6","0","0","5","0","5","0.4","69","3","2"
"1","0","0","5","0","5","0.4","39","3","3"
"6","0","0","5","0","5","0.4","70","3","2"
"7","0","0","5","0","5","0.4","3","5","5"
"2","0","0","5","0","5","0.4","129","0","1"
"6","0","0","5","0","5","0.4","71","3","2"
"1","0","0","5","0","5","0.4","40","3","3"
"7","0","0","5","0","5","0.4","4","5","5"
"2","0","0","5","0","5","0.4","130","0","1"
"6","0","0","5","0","5","0.4","72","3","2"
"2","0","0","5","0","5","0.4","131","0","1"
"7","0","0","5","0","5","0.4","5","5","5"
"6","0","0","5","0","5","0.4","73","3","2"
"1","0","0","5","0","5","0.4","41","3","3"
"7","0","0","5","0","5","0.4","6","5","5"
"6","0","0","5","0","5","0.4","74","3","2"
"2","0","0","5","0","5","0.4","132","0","1"
"1","0","0","5","0","5","0.4","42","3","3"
"2","0","0","5","0","5","0.4","133","0","1"
"7","0","0","5","0","5","0.4","7","5","5"
"6","0","0","5","0","5","0.4","75","3","2"
"1","0","0","5","0","5","0.4","43","3","3"
"2","0","0","5","0","5","0.4","134","0","1"
"6","0","0","5","0","5","0.4","76","3","2"
"7","0","0","5","0","5","0.4","8","5","5"
"2","0","0","5","0","5","0.4","135","0","1"
"1","0","0","5","0","5","0.4","44","3","3"
"7","0","0","5","0","5","0.4","9","5","5"
"6","0","0","5","0","5","0.4","77","3","2"
"2","0","0","5","0","5","0.4","136","0","1"
"2","0","0","5","0","5","0.4","137","0","1"
"6","0","0","5","0","5","0.4","78","3","2"
"7","0","0","5","0","5","0.4","10","5","5"
"2","0","0","5","0","5","0.4","138","0","1"
"1","0","0","5","0","5","0.4","45","3","3"
"7","0","0","5","0","5","0.4","11","5","5"
"6","0","0","5","0","5","0.4","79","3","2"
"2","0","0","5","0","5","0.4","139","0","1"
"1","0","0","5","0","5","0.4","46","3","3"
"7","0","0","5","0","5","0.4","12","5","5"
"2","0","0","5","0","5","0.4","140","0","1"
"6","0","0","5","0","5","0.4","80","3","2"
"7","0","0","5","0","5","0.4","13","5","5"
"6","0","0","5","0","5","0.4","81","3","2"
"2","0","0","5","0","5","0.4","141","0","1"
"1","0","0","5","0","5","0.4","47","3","3"
"7","0","0","5","0","5","0.4","14","5","5"
"2","0","0","5","0","5","0.4","142","0","1"
"6","0","0","5","0","5","0.4","82","3","2"
"1","0","0","5","0","5","0.4","48","3","3"
"2","0","0","5","0","5","0.4","143","0","1"
"6","0","0","5","0","5","0.4","83","3","2"
"2","0","0","5","0","5","0.4","144","0","1"
"7","0","0","5","0","5","0.4","15","4","5"
"2","0","0","5","0","5","0.4","145","0","1"
"2","0","0","5","0","5","0.4","146","0","1"
"6","0","0","5","0","5","0.4","84","3","2"
"7","0","0","5","0","5","0.4","16","4","5"
"2","0","0","5","0","5","0.4","147","0","1"
"6","0","0","5","0","5","0.4","85","3","2"
"2","0","0","5","0","5","0.4","148","0","1"
"7","0","0","5","0","5","0.4","17","4","5"
"6","0","0","5","0","5","0.4","86","3","2"
"2","0","0","5","0","5","0.4","149","0","1"
"7","0","0","5","0","5","0.4","18","4","5"
"1","0","0","5","0","5","0.4","49","3","3"
"6","0","0","5","0","5","0.4","87","3","2"
"7","0","0","5","0","5","0.4","19","4","5"
"6","0","0","5","0","5","0.4","88","3","2"
"1","0","0","5","0","5","0.4","50","3","3"
"6","0","0","5","0","5","0.4","89","3","2"
"7","0","0","5","0","5","0.4","20","4","5"
"1","0","0","5","0","5","0.4","51","3","3"
"8","0","0","5","0","5","0.4","0","5","5"
"7","0","0","5","0","5","0.4","21","4","5"
"6","0","0","5","0","5","0.4","90","3","2"
"1","0","0","5","0","5","0.4","52","3","3"
"8","0","0","5","0","5","0.4","1","3","5"
"6","0","0","5","0","5","0.4","91","3","2"
"7","0","0","5","0","5","0.4","22","4","5"
"1","0","0","5","0","5","0.4","53","3","3"
"6","0","0","5","0","5","0.4","92","3","2"
"7","0","0","5","0","5","0.4","23","4","5"
"8","0","0","5","0","5","0.4","2","3","5"
"1","0","0","5","0","5","0.4","54","3","3"
"7","0","0","5","0","5","0.4","24","4","5"
"8","0","0","5","0","5","0.4","3","3","5"
"6","0","0","5","0","5","0.4","93","3","2"
"1","0","0","5","0","5","0.4","55","3","3"
"7","0","0","5","0","5","0.4","25","4","5"
"8","0","0","5","0","5","0.4","4","3","5"
"6","0","0","5","0","5","0.4","94","3","2"
"1","0","0","5","0","5","0.4","56","3","3"
"7","0","0","5","0","5","0.4","26","4","4"
"6","0","0","5","0","5","0.4","95","3","2"
"8","0","0","5","0","5","0.4","5","3","5"
"1","0","0","5","0","5","0.4","57","3","3"
"7","0","0","5","0","5","0.4","27","4","4"
"8","0","0","5","0","5","0.4","6","3","5"
"6","0","0","5","0","5","0.4","96","3","2"
"7","0","0","5","0","5","0.4","28","4","4"
"1","0","0","5","0","5","0.4","58","3","3"
"6","0","0","5","0","5","0.4","97","3","2"
"8","0","0","5","0","5","0.4","7","3","5"
"7","0","0","5","0","5","0.4","29","4","4"
"1","0","0","5","0","5","0.4","59","3","3"
"8","0","0","5","0","5","0.4","8","3","5"
"7","0","0","5","0","5","0.4","30","4","4"
"6","0","0","5","0","5","0.4","98","3","2"
"8","0","0","5","0","5","0.4","9","3","5"
"6","0","0","5","0","5","0.4","99","3","2"
"1","0","0","5","0","5","0.4","60","3","3"
"7","0","0","5","0","5","0.4","31","4","4"
"8","0","0","5","0","5","0.4","10","3","5"
"1","0","0","5","0","5","0.4","61","3","3"
"9","0","0","5","0","5","0.4","0","5","5"
"8","0","0","5","0","5","0.4","11","3","5"
"7","0","0","5","0","5","0.4","32","4","4"
"1","0","0","5","0","5","0.4","62","3","3"
"9","0","0","5","0","5","0.4","1","4","5"
"7","0","0","5","0","5","0.4","33","4","4"
"8","0","0","5","0","5","0.4","12","3","5"
"1","0","0","5","0","5","0.4","63","3","3"
"7","0","0","5","0","5","0.4","34","4","4"
"8","0","0","5","0","5","0.4","13","3","5"
"9","0","0","5","0","5","0.4","2","4","5"
"7","0","0","5","0","5","0.4","35","4","4"
"9","0","0","5","0","5","0.4","3","4","5"
"8","0","0","5","0","5","0.4","14","3","5"
"1","0","0","5","0","5","0.4","64","2","3"
"8","0","0","5","0","5","0.4","15","3","5"
"9","0","0","5","0","5","0.4","4","4","5"
"7","0","0","5","0","5","0.4","36","4","4"
"7","0","0","5","0","5","0.4","37","4","4"
"8","0","0","5","0","5","0.4","16","2","5"
"9","0","0","5","0","5","0.4","5","4","5"
"7","0","0","5","0","5","0.4","38","4","4"
"8","0","0","5","0","5","0.4","17","2","5"
"9","0","0","5","0","5","0.4","6","4","5"
"7","0","0","5","0","5","0.4","39","4","4"
"9","0","0","5","0","5","0.4","7","4","5"
"8","0","0","5","0","5","0.4","18","2","5"
"7","0","0","5","0","5","0.4","40","4","4"
"9","0","0","5","0","5","0.4","8","4","5"
"8","0","0","5","0","5","0.4","19","2","5"
"9","0","0","5","0","5","0.4","9","4","5"
"7","0","0","5","0","5","0.4","41","4","4"
"8","0","0","5","0","5","0.4","20","2","5"
"7","0","0","5","0","5","0.4","42","4","4"
"9","0","0","5","0","5","0.4","10","4","5"
"8","0","0","5","0","5","0.4","21","2","5"
"9","0","0","5","0","5","0.4","11","4","5"
"8","0","0","5","0","5","0.4","22","2","5"
"7","0","0","5","0","5","0.4","43","4","3"
"9","0","0","5","0","5","0.4","12","4","5"
"7","0","0","5","0","5","0.4","44","4","3"
"8","0","0","5","0","5","0.4","23","2","5"
"7","0","0","5","0","5","0.4","45","4","3"
"9","0","0","5","0","5","0.4","13","4","5"
"8","0","0","5","0","5","0.4","24","2","5"
"9","0","0","5","0","5","0.4","14","4","5"
"7","0","0","5","0","5","0.4","46","4","3"
"8","0","0","5","0","5","0.4","25","2","5"
"9","0","0","5","0","5","0.4","15","4","5"
"7","0","0","5","0","5","0.4","47","4","3"
"8","0","0","5","0","5","0.4","26","2","5"
"7","0","0","5","0","5","0.4","48","4","3"
"9","0","0","5","0","5","0.4","16","4","5"
"8","0","0","5","0","5","0.4","27","1","5"
"9","0","0","5","0","5","0.4","17","4","5"
"7","0","0","5","0","5","0.4","49","4","3"
"8","0","0","5","0","5","0.4","28","1","5"
"9","0","0","5","0","5","0.4","18","4","5"
"1","0","0","5","0","5","0.4","65","2","2"
"7","0","0","5","0","5","0.4","50","4","3"
"8","0","0","5","0","5","0.4","29","1","5"
"9","0","0","5","0","5","0.4","19","4","5"
"9","0","0","5","0","5","0.4","20","4","5"
"8","0","0","5","0","5","0.4","30","1","5"
"7","0","0","5","0","5","0.4","51","4","3"
"9","0","0","5","0","5","0.4","21","4","5"
"8","0","0","5","0","5","0.4","31","1","5"
"7","0","0","5","0","5","0.4","52","4","3"
"9","0","0","5","0","5","0.4","22","4","5"
"7","0","0","5","0","5","0.4","53","4","3"
"8","0","0","5","0","5","0.4","32","1","5"
"9","0","0","5","0","5","0.4","23","4","5"
"8","0","0","5","0","5","0.4","33","1","5"
"7","0","0","5","0","5","0.4","54","4","3"
"9","0","0","5","0","5","0.4","24","4","5"
"7","0","0","5","0","5","0.4","55","4","3"
"8","0","0","5","0","5","0.4","34","1","4"
"9","0","0","5","0","5","0.4","25","4","5"
"7","0","0","5","0","5","0.4","56","4","3"
"7","0","0","5","0","5","0.4","57","3","3"
"8","0","0","5","0","5","0.4","35","1","4"
"9","0","0","5","0","5","0.4","26","4","5"
"8","0","0","5","0","5","0.4","36","1","4"
"9","0","0","5","0","5","0.4","27","4","5"
"7","0","0","5","0","5","0.4","58","3","3"
"8","0","0","5","0","5","0.4","37","1","4"
"7","0","0","5","0","5","0.4","59","3","3"
"9","0","0","5","0","5","0.4","28","4","5"
"8","0","0","5","0","5","0.4","38","1","4"
"7","0","0","5","0","5","0.4","60","3","3"
"9","0","0","5","0","5","0.4","29","3","5"
"8","0","0","5","0","5","0.4","39","1","4"
"7","0","0","5","0","5","0.4","61","3","3"
"8","0","0","5","0","5","0.4","40","1","4"
"7","0","0","5","0","5","0.4","62","3","3"
"9","0","0","5","0","5","0.4","30","3","5"
"7","0","0","5","0","5","0.4","63","3","3"
"8","0","0","5","0","5","0.4","41","1","4"
"8","0","0","5","0","5","0.4","42","1","4"
"7","0","0","5","0","5","0.4","64","3","3"
"9","0","0","5","0","5","0.4","31","3","5"
"8","0","0","5","0","5","0.4","43","1","4"
"7","0","0","5","0","5","0.4","65","3","3"
"9","0","0","5","0","5","0.4","32","3","5"
"8","0","0","5","0","5","0.4","44","1","4"
"7","0","0","5","0","5","0.4","66","3","3"
"8","0","0","5","0","5","0.4","45","1","4"
"7","0","0","5","0","5","0.4","67","3","3"
"9","0","0","5","0","5","0.4","33","3","5"
"9","0","0","5","0","5","0.4","34","3","5"
"7","0","0","5","0","5","0.4","68","3","3"
"8","0","0","5","0","5","0.4","46","1","4"
"9","0","0","5","0","5","0.4","35","3","5"
"7","0","0","5","0","5","0.4","69","3","3"
"9","0","0","5","0","5","0.4","36","3","5"
"7","0","0","5","0","5","0.4","70","3","3"
"8","0","0","5","0","5","0.4","47","1","3"
"9","0","0","5","0","5","0.4","37","3","5"
"8","0","0","5","0","5","0.4","48","1","3"
"7","0","0","5","0","5","0.4","71","3","3"
"8","0","0","5","0","5","0.4","49","1","3"
"9","0","0","5","0","5","0.4","38","3","5"
"7","0","0","5","0","5","0.4","72","3","3"
"8","0","0","5","0","5","0.4","50","1","3"
"9","0","0","5","0","5","0.4","39","3","5"
"7","0","0","5","0","5","0.4","73","3","3"
"8","0","0","5","0","5","0.4","51","1","3"
"7","0","0","5","0","5","0.4","74","3","3"
"9","0","0","5","0","5","0.4","40","3","5"
"8","0","0","5","0","5","0.4","52","1","3"
"7","0","0","5","0","5","0.4","75","3","3"
"7","0","0","5","0","5","0.4","76","3","3"
"9","0","0","5","0","5","0.4","41","3","5"
"8","0","0","5","0","5","0.4","53","1","3"
"7","0","0","5","0","5","0.4","77","3","3"
"9","0","0","5","0","5","0.4","42","3","5"
"8","0","0","5","0","5","0.4","54","1","3"
"7","0","0","5","0","5","0.4","78","3","3"
"8","0","0","5","0","5","0.4","55","1","3"
"9","0","0","5","0","5","0.4","43","3","5"
"7","0","0","5","0","5","0.4","79","3","3"
"8","0","0","5","0","5","0.4","56","1","3"
"7","0","0","5","0","5","0.4","80","3","3"
"9","0","0","5","0","5","0.4","44","3","5"
"7","0","0","5","0","5","0.4","81","3","3"
"8","0","0","5","0","5","0.4","57","1","3"
"9","0","0","5","0","5","0.4","45","3","5"
"7","0","0","5","0","5","0.4","82","3","3"
"8","0","0","5","0","5","0.4","58","1","3"
"7","0","0","5","0","5","0.4","83","3","3"
"8","0","0","5","0","5","0.4","59","1","3"
"9","0","0","5","0","5","0.4","46","3","5"
"7","0","0","5","0","5","0.4","84","3","3"
"1","0","0","5","0","5","0.4","66","2","2"
"7","0","0","5","0","5","0.4","85","3","3"
"9","0","0","5","0","5","0.4","47","3","5"
"8","0","0","5","0","5","0.4","60","1","3"
"7","0","0","5","0","5","0.4","86","3","3"
"1","0","0","5","0","5","0.4","67","2","2"
"9","0","0","5","0","5","0.4","48","3","5"
"8","0","0","5","0","5","0.4","61","1","2"
"8","0","0","5","0","5","0.4","62","1","2"
"1","0","0","5","0","5","0.4","68","2","2"
"8","0","0","5","0","5","0.4","63","1","2"
"9","0","0","5","0","5","0.4","49","3","5"
"1","0","0","5","0","5","0.4","69","2","2"
"9","0","0","5","0","5","0.4","50","3","4"
"8","0","0","5","0","5","0.4","64","1","2"
"8","0","0","5","0","5","0.4","65","1","2"
"9","0","0","5","0","5","0.4","51","3","4"
"1","0","0","5","0","5","0.4","70","2","2"
"9","0","0","5","0","5","0.4","52","3","4"
"8","0","0","5","0","5","0.4","66","1","2"
"1","0","0","5","0","5","0.4","71","2","2"
"9","0","0","5","0","5","0.4","53","3","4"
"8","0","0","5","0","5","0.4","67","1","2"
"8","0","0","5","0","5","0.4","68","1","2"
"9","0","0","5","0","5","0.4","54","3","4"
"1","0","0","5","0","5","0.4","72","2","2"
"9","0","0","5","0","5","0.4","55","3","4"
"8","0","0","5","0","5","0.4","69","1","2"
"1","0","0","5","0","5","0.4","73","2","2"
"8","0","0","5","0","5","0.4","70","1","2"
"9","0","0","5","0","5","0.4","56","3","4"
"1","0","0","5","0","5","0.4","74","2","2"
"8","0","0","5","0","5","0.4","71","1","2"
"9","0","0","5","0","5","0.4","57","3","3"
"8","0","0","5","0","5","0.4","72","1","2"
"9","0","0","5","0","5","0.4","58","3","3"
"1","0","0","5","0","5","0.4","75","2","2"
"9","0","0","5","0","5","0.4","59","3","3"
"8","0","0","5","0","5","0.4","73","1","2"
"1","0","0","5","0","5","0.4","76","2","2"
"9","0","0","5","0","5","0.4","60","3","3"
"8","0","0","5","0","5","0.4","74","1","2"
"1","0","0","5","0","5","0.4","77","2","2"
"8","0","0","5","0","5","0.4","75","1","1"
"9","0","0","5","0","5","0.4","61","3","3"
"8","0","0","5","0","5","0.4","76","1","1"
"1","0","0","5","0","5","0.4","78","2","2"
"9","0","0","5","0","5","0.4","62","3","3"
"8","0","0","5","0","5","0.4","77","1","1"
"1","0","0","5","0","5","0.4","79","2","2"
"8","0","0","5","0","5","0.4","78","1","1"
"9","0","0","5","0","5","0.4","63","3","3"
"8","0","0","5","0","5","0.4","79","1","1"
"9","0","0","5","0","5","0.4","64","3","3"
"1","0","0","5","0","5","0.4","80","2","2"
"8","0","0","5","0","5","0.4","80","1","1"
"9","0","0","5","0","5","0.4","65","3","3"
"8","0","0","5","0","5","0.4","81","1","1"
"1","0","0","5","0","5","0.4","81","2","2"
"9","0","0","5","0","5","0.4","66","3","3"
"8","0","0","5","0","5","0.4","82","1","1"
"8","0","0","5","0","5","0.4","83","1","1"
"1","0","0","5","0","5","0.4","82","2","2"
"9","0","0","5","0","5","0.4","67","3","3"
"8","0","0","5","0","5","0.4","84","1","1"
"1","0","0","5","0","5","0.4","83","2","2"
"9","0","0","5","0","5","0.4","68","3","3"
"8","0","0","5","0","5","0.4","85","1","1"
"9","0","0","5","0","5","0.4","69","3","3"
"8","0","0","5","0","5","0.4","86","1","1"
"9","0","0","5","0","5","0.4","70","3","3"
"8","0","0","5","0","5","0.4","87","1","1"
"9","0","0","5","0","5","0.4","71","3","3"
"8","0","0","5","0","5","0.4","88","1","1"
"8","0","0","5","0","5","0.4","89","0","1"
"9","0","0","5","0","5","0.4","72","3","3"
"8","0","0","5","0","5","0.4","90","0","1"
"9","0","0","5","0","5","0.4","73","3","2"
"8","0","0","5","0","5","0.4","91","0","1"
"9","0","0","5","0","5","0.4","74","3","2"
"8","0","0","5","0","5","0.4","92","0","1"
"1","0","0","5","0","5","0.4","84","2","1"
"8","0","0","5","0","5","0.4","93","0","1"
"9","0","0","5","0","5","0.4","75","3","2"
"1","0","0","5","0","5","0.4","85","2","1"
"8","0","0","5","0","5","0.4","94","0","1"
"9","0","0","5","0","5","0.4","76","3","2"
"8","0","0","5","0","5","0.4","95","0","1"
"1","0","0","5","0","5","0.4","86","2","1"
"9","0","0","5","0","5","0.4","77","3","2"
"8","0","0","5","0","5","0.4","96","0","1"
"9","0","0","5","0","5","0.4","78","2","2"
"1","0","0","5","0","5","0.4","87","2","1"
"9","0","0","5","0","5","0.4","79","2","2"
"1","0","0","5","0","5","0.4","88","2","1"
"9","0","0","5","0","5","0.4","80","2","2"
"9","0","0","5","0","5","0.4","81","2","2"
"1","0","0","5","0","5","0.4","89","2","1"
"10","0","0","5","0","5","0.4","0","5","5"
"9","0","0","5","0","5","0.4","82","2","2"
"1","0","0","5","0","5","0.4","90","2","1"
"9","0","0","5","0","5","0.4","83","2","2"
"10","0","0","5","0","5","0.4","1","5","5"
"9","0","0","5","0","5","0.4","84","2","2"
"10","0","0","5","0","5","0.4","2","5","5"
"9","0","0","5","0","5","0.4","85","2","2"
"10","0","0","5","0","5","0.4","3","4","5"
"9","0","0","5","0","5","0.4","86","2","2"
"9","0","0","5","0","5","0.4","87","2","2"
"10","0","0","5","0","5","0.4","4","4","5"
"10","0","0","5","0","5","0.4","5","4","5"
"9","0","0","5","0","5","0.4","88","2","2"
"9","0","0","5","0","5","0.4","89","2","2"
"10","0","0","5","0","5","0.4","6","4","5"
"9","0","0","5","0","5","0.4","90","2","2"
"9","0","0","5","0","5","0.4","91","2","2"
"10","0","0","5","0","5","0.4","7","4","5"
"9","0","0","5","0","5","0.4","92","2","2"
"10","0","0","5","0","5","0.4","8","4","5"
"9","0","0","5","0","5","0.4","93","2","2"
"10","0","0","5","0","5","0.4","9","4","5"
"9","0","0","5","0","5","0.4","94","2","2"
"1","0","0","5","0","5","0.4","91","2","1"
"9","0","0","5","0","5","0.4","95","2","2"
"10","0","0","5","0","5","0.4","10","4","5"
"9","0","0","5","0","5","0.4","96","2","2"
"10","0","0","5","0","5","0.4","11","4","5"
"1","0","0","5","0","5","0.4","92","2","1"
"9","0","0","5","0","5","0.4","97","2","1"
"10","0","0","5","0","5","0.4","12","4","5"
"9","0","0","5","0","5","0.4","98","2","1"
"1","0","0","5","0","5","0.4","93","2","1"
"10","0","0","5","0","5","0.4","13","4","5"
"9","0","0","5","0","5","0.4","99","2","1"
"1","0","0","5","0","5","0.4","94","2","1"
"10","0","0","5","0","5","0.4","14","4","5"
"1","0","0","5","0","5","0.4","95","2","1"
"10","0","0","5","0","5","0.4","15","4","5"
"1","0","0","5","0","5","0.4","96","2","1"
"10","0","0","5","0","5","0.4","16","4","5"
"1","0","0","5","0","5","0.4","97","2","1"
"10","0","0","5","0","5","0.4","17","4","5"
"1","0","0","5","0","5","0.4","98","2","1"
"10","0","0","5","0","5","0.4","18","4","5"
"1","0","0","5","0","5","0.4","99","2","1"
"10","0","0","5","0","5","0.4","19","4","5"
"10","0","0","5","0","5","0.4","20","4","5"
"10","0","0","5","0","5","0.4","21","4","5"
"10","0","0","5","0","5","0.4","22","4","5"
"10","0","0","5","0","5","0.4","23","3","5"
"10","0","0","5","0","5","0.4","24","3","5"
"10","0","0","5","0","5","0.4","25","3","4"
"10","0","0","5","0","5","0.4","26","3","4"
"10","0","0","5","0","5","0.4","27","3","4"
"10","0","0","5","0","5","0.4","28","3","4"
"10","0","0","5","0","5","0.4","29","3","4"
"10","0","0","5","0","5","0.4","30","3","4"
"10","0","0","5","0","5","0.4","31","3","4"
"10","0","0","5","0","5","0.4","32","3","4"
"10","0","0","5","0","5","0.4","33","3","4"
"10","0","0","5","0","5","0.4","34","3","4"
"10","0","0","5","0","5","0.4","35","3","4"
"10","0","0","5","0","5","0.4","36","3","4"
"10","0","0","5","0","5","0.4","37","3","4"
"10","0","0","5","0","5","0.4","38","3","4"
"10","0","0","5","0","5","0.4","39","3","4"
"10","0","0","5","0","5","0.4","40","3","4"
"10","0","0","5","0","5","0.4","41","3","4"
"10","0","0","5","0","5","0.4","42","3","4"
"10","0","0","5","0","5","0.4","43","3","4"
"10","0","0","5","0","5","0.4","44","3","4"
"10","0","0","5","0","5","0.4","45","3","4"
"7","0","0","5","0","5","0.4","87","3","3"
"10","0","0","5","0","5","0.4","46","3","4"
"10","0","0","5","0","5","0.4","47","3","4"
"7","0","0","5","0","5","0.4","88","2","3"
"7","0","0","5","0","5","0.4","89","2","3"
"10","0","0","5","0","5","0.4","48","3","3"
"10","0","0","5","0","5","0.4","49","3","3"
"10","0","0","5","0","5","0.4","50","3","3"
"7","0","0","5","0","5","0.4","90","2","2"
"10","0","0","5","0","5","0.4","51","3","3"
"7","0","0","5","0","5","0.4","91","2","2"
"7","0","0","5","0","5","0.4","92","2","2"
"10","0","0","5","0","5","0.4","52","3","3"
"7","0","0","5","0","5","0.4","93","2","2"
"10","0","0","5","0","5","0.4","53","3","3"
"7","0","0","5","0","5","0.4","94","2","2"
"10","0","0","5","0","5","0.4","54","3","2"
"7","0","0","5","0","5","0.4","95","2","2"
"7","0","0","5","0","5","0.4","96","2","2"
"10","0","0","5","0","5","0.4","55","3","2"
"7","0","0","5","0","5","0.4","97","2","2"
"10","0","0","5","0","5","0.4","56","3","2"
"7","0","0","5","0","5","0.4","98","2","2"
"7","0","0","5","0","5","0.4","99","2","2"
"10","0","0","5","0","5","0.4","57","3","2"
"7","0","0","5","0","5","0.4","100","0","2"
"10","0","0","5","0","5","0.4","58","3","2"
"7","0","0","5","0","5","0.4","101","0","2"
"10","0","0","5","0","5","0.4","59","3","2"
"7","0","0","5","0","5","0.4","102","0","2"
"7","0","0","5","0","5","0.4","103","0","2"
"10","0","0","5","0","5","0.4","60","3","2"
"7","0","0","5","0","5","0.4","104","0","2"
"10","0","0","5","0","5","0.4","61","3","2"
"7","0","0","5","0","5","0.4","105","0","2"
"7","0","0","5","0","5","0.4","106","0","1"
"7","0","0","5","0","5","0.4","107","0","1"
"7","0","0","5","0","5","0.4","108","0","1"
"10","0","0","5","0","5","0.4","62","3","2"
"7","0","0","5","0","5","0.4","109","0","1"
"7","0","0","5","0","5","0.4","110","0","1"
"7","0","0","5","0","5","0.4","111","0","1"
