"[all run data]","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent"
,"4","4","3","5","2","4","5","4","4","5","3","4","5","3","3","1","6","5","7","3"
,"4","4","3","5","2","4","4","4","4","5","3","4","4","3","3","1","6","5","7","3"
,"4","4","3","5","2","4","4","4","4","5","3","4","4","3","3","1","6","5","7","3"
,"4","4","3","5","1","4","4","4","3","5","3","4","4","3","3","1","6","5","7","3"
,"3","4","3","5","0","4","4","4","3","5","3","4","4","3","3","1","6","5","7","3"
,"3","4","3","5","0","4","4","4","3","5","3","4","4","3","3","1","6","5","7","3"
,"3","4","3","5","0","4","4","4","3","5","3","4","4","3","3","1","6","5","7","3"
,"3","4","3","5","0","4","4","4","2","5","3","4","3","3","3","1","6","5","7","3"
,"3","4","3","5","0","4","4","4","2","5","3","4","3","3","3","1","6","5","7","2"
,"3","4","3","5","0","4","4","4","2","5","3","4","3","3","3","1","5","5","6","2"
,"3","4","3","5","0","4","4","4","1","5","3","4","2","3","3","1","5","5","6","2"
,"3","4","3","5","0","4","4","4","1","5","3","4","2","3","3","1","5","5","6","2"
,"3","4","3","5","0","4","4","4","1","5","3","4","2","3","3","1","5","5","6","2"
,"3","4","3","5","0","4","4","4","1","5","3","4","2","3","3","1","5","5","6","2"
,"3","4","3","5","0","4","4","4","1","5","3","4","2","3","3","1","5","5","6","2"
,"3","4","3","5","0","4","3","4","1","5","3","4","2","3","3","1","5","5","6","2"
,"3","4","3","5","0","4","3","4","1","5","3","4","2","3","3","1","5","5","6","2"
,"3","4","3","5","0","4","3","4","1","5","3","4","2","3","3","1","5","5","6","2"
,"3","4","3","5","0","4","3","4","1","5","3","4","2","3","3","1","5","5","6","2"
,"3","4","3","5","0","4","3","4","1","5","3","4","2","3","3","1","5","5","5","2"
,"3","4","3","5","0","4","3","4","1","5","3","4","2","3","3","1","5","5","5","2"
,"3","4","3","5","0","4","3","4","1","5","3","4","2","3","3","1","5","5","5","2"
,"3","4","3","5","0","4","3","4","1","5","3","4","2","3","3","1","5","5","5","2"
,"3","4","3","5","0","4","3","4","1","5","3","4","2","3","3","1","5","5","5","2"
,"3","4","3","5","0","4","3","4","1","5","3","4","2","3","3","1","5","5","5","2"
,"3","4","3","5","0","4","3","4","1","5","3","4","2","3","3","1","5","5","5","2"
,"2","4","3","5","0","4","3","4","1","5","3","4","2","3","3","1","4","5","5","2"
,"2","4","3","5","0","4","3","4","1","5","3","4","2","3","3","1","4","5","5","2"
,"2","4","3","5","0","4","2","4","1","5","3","4","2","3","3","1","4","5","5","2"
,"2","4","3","5","0","3","2","4","1","5","3","4","2","3","3","1","4","5","5","2"
,"2","4","3","5","0","3","2","4","1","5","3","4","2","3","3","1","4","5","5","2"
,"2","4","3","5","0","3","2","4","1","5","3","4","2","3","3","1","4","5","5","2"
,"2","4","3","5","0","3","2","4","1","5","3","4","2","3","3","1","4","5","5","2"
,"2","4","3","5","0","3","2","4","1","5","3","4","2","3","3","1","4","5","5","2"
,"2","4","3","5","0","3","2","4","1","5","3","4","2","3","3","1","4","5","5","2"
,"2","4","3","5","0","3","2","4","1","5","3","4","2","3","3","1","4","5","5","2"
,"2","4","3","5","0","3","1","4","1","5","2","4","2","3","2","1","4","5","5","2"
,"2","4","3","5","0","3","1","4","1","5","2","4","2","3","2","1","4","5","5","2"
,"2","4","3","5","0","3","1","4","1","5","2","4","2","3","2","1","4","5","5","2"
,"2","4","3","5","0","3","1","4","1","5","2","4","2","3","2","1","4","5","5","2"
,"2","4","3","5","0","3","1","4","1","5","2","4","2","3","2","1","4","5","5","2"
,"2","4","3","5","0","3","1","4","1","5","2","4","2","3","2","1","4","5","5","2"
,"2","4","3","5","0","3","1","4","1","5","1","4","2","3","2","1","4","5","5","2"
,"2","4","3","5","0","3","1","4","1","5","1","4","2","3","2","1","4","5","5","2"
,"2","4","3","5","0","3","1","4","0","5","1","4","2","3","2","1","4","5","5","2"
,"2","4","3","5","0","3","1","4","0","5","1","4","2","3","2","1","4","5","5","2"
,"2","4","3","5","0","3","1","4","0","5","1","4","1","3","2","1","3","5","5","2"
,"2","4","3","5","0","3","1","4","0","5","0","4","1","3","2","1","2","5","5","2"
,"2","4","3","5","0","3","1","4","0","5","0","4","1","3","2","1","2","5","5","2"
,"2","4","3","5","0","3","1","4","0","5","0","4","1","3","2","1","2","5","5","2"
,"2","4","3","4","0","3","1","4","0","5","0","4","1","3","2","1","2","5","5","2"
,"2","4","2","4","0","3","1","4","0","5","0","4","1","3","2","1","2","5","5","2"
,"2","4","2","3","0","3","1","4","0","5","0","4","1","3","2","1","2","5","5","2"
,"2","4","2","3","0","3","1","4","0","5","0","4","1","3","2","1","2","5","5","2"
,"2","4","2","3","0","3","1","4","0","5","0","4","1","3","2","1","2","5","5","2"
,"2","4","2","3","0","3","1","4","0","5","0","4","1","3","2","1","2","5","5","2"
,"1","4","2","3","0","3","1","4","0","5","0","4","1","3","2","1","2","5","3","2"
,"1","4","2","3","0","3","1","4","0","5","0","4","1","3","2","1","2","5","3","2"
,"1","4","2","3","0","3","1","4","0","5","0","4","1","3","2","1","2","5","3","2"
,"1","4","2","3","0","3","1","4","0","5","0","4","1","3","2","1","2","5","3","2"
,"1","4","2","3","0","3","1","4","0","5","0","4","1","3","2","1","2","5","3","2"
,"1","4","2","3","0","3","1","4","0","5","0","4","1","3","2","1","2","5","3","2"
,"1","4","2","3","0","3","1","4","0","5","0","4","1","3","2","1","2","5","3","2"
,"1","4","2","3","0","3","0","4","0","5","0","4","1","3","2","1","2","5","3","2"
,"1","4","2","3","0","3","0","4","0","5","0","4","1","3","2","1","2","5","3","2"
,"1","4","2","3","0","3","0","4","0","5","0","4","1","3","2","1","2","5","3","2"
,"1","4","1","3","0","3","0","4","0","5","0","4","1","3","2","1","1","5","3","2"
,"1","4","1","3","0","3","0","4","0","5","0","4","1","3","2","1","1","5","3","2"
,"1","4","1","3","0","3","0","4","0","5","0","4","1","3","2","1","1","5","3","2"
,"1","4","1","3","0","3","0","4","0","5","0","3","1","3","2","1","1","5","3","2"
,"1","4","1","3","0","3","0","4","0","5","0","3","1","3","2","1","1","5","3","2"
,"1","4","1","3","0","3","0","4","0","5","0","3","1","3","2","1","1","5","3","2"
,"1","4","1","3","0","3","0","4","0","5","0","3","1","3","2","1","1","5","3","2"
,"1","4","1","3","0","3","0","4","0","5","0","3","1","3","2","1","1","5","3","2"
,"1","4","1","3","0","3","0","4","0","5","0","3","1","3","2","1","1","5","3","2"
,"1","4","1","3","0","3","0","4","0","5","0","3","1","3","2","1","1","5","3","2"
,"1","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","1","5","3","2"
,"1","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","1","5","3","2"
,"1","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","1","5","3","2"
,"1","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","1","5","3","2"
,"1","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","1","5","3","2"
,"1","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","1","5","3","2"
,"1","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","1","5","3","2"
,"1","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","1","5","3","2"
,"1","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","1","5","3","2"
,"1","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","1","5","3","2"
,"1","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","0","5","0","2"
,"0","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","1","3","1","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","1","3","0","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","5","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","5","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","4","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","4","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","4","0","4","0","3","0","3","0","1","0","4","0","1"
,"0","4","0","3","0","3","0","3","0","4","0","3","0","3","0","1","0","4","0","1"
