"[all run data]","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent"
,"3","4","3","4","1","6","3","6","3","3","3","4","1","6","4","4","3","0","2","6","4","6","3","5","4","5","1","8","3","7","1","7","2","5","3","7","0","6","3","4"
,"3","4","3","4","1","6","3","6","3","3","3","4","1","6","3","4","3","0","2","6","4","6","3","5","4","5","1","8","3","7","1","7","1","5","3","7","0","6","3","4"
,"3","4","3","4","1","6","3","5","2","3","2","4","1","6","3","4","3","0","2","6","4","6","3","4","4","5","1","8","3","6","1","7","1","5","2","7","0","6","3","4"
,"3","4","3","4","1","6","3","5","2","3","2","4","1","6","3","4","3","0","2","6","4","6","3","4","3","5","1","8","3","6","1","7","1","5","2","7","0","6","3","4"
,"3","3","2","4","1","6","3","5","2","3","2","4","1","6","3","4","3","0","2","6","4","6","3","4","3","5","1","8","3","6","1","7","1","5","2","7","0","6","3","4"
,"3","3","2","4","1","6","3","5","2","3","2","4","1","6","3","4","3","0","2","6","4","6","3","4","3","5","1","8","3","6","1","7","1","5","2","7","0","6","3","4"
,"3","3","2","4","1","6","3","5","2","3","2","4","1","6","3","4","3","0","2","6","4","6","3","4","3","5","1","8","3","6","1","6","1","5","2","7","0","6","3","4"
,"3","3","2","4","1","5","3","5","2","3","2","4","1","6","3","4","3","0","2","6","4","6","3","4","3","5","1","8","3","6","1","6","1","5","2","7","0","6","3","4"
,"3","3","2","4","1","5","3","5","2","3","2","4","1","6","3","4","3","0","2","6","3","6","3","4","3","5","1","8","3","6","1","6","1","5","2","7","0","6","3","4"
,"3","3","2","4","1","5","3","5","2","3","2","4","1","6","3","4","3","0","1","6","3","6","3","4","3","5","1","8","3","6","1","5","1","5","2","7","0","6","3","4"
